Zeit,I1max,I2max,I3max
24.08.2017 02:30,4.16737,9.19408,7.36951
24.08.2017 02:40,11.0212,9.08836,6.63766
24.08.2017 02:50,10.3434,4.25057,10.1768
24.08.2017 03:00,7.62974,9.2959,11.5622
24.08.2017 03:10,1.78804,9.16703,9.25512
24.08.2017 03:20,9.99313,4.14593,11.9255
24.08.2017 03:30,5.71586,9.1384,9.14121
24.08.2017 03:40,1.51448,3.19909,9.70429
23.08.2017 17:10,10.1345,13.3305,11.4458
23.08.2017 17:20,13.583,11.5343,16.5579
23.08.2017 17:30,10.1439,9.3676,10.0075
23.08.2017 17:40,8.33954,9.37429,10.0858
23.08.2017 17:50,12.3662,10.6528,18.4041
23.08.2017 18:00,18.8328,25.6408,25.7018
23.08.2017 18:10,16.9858,15.3155,18.1477
23.08.2017 18:20,29.9008,20.6855,20.2105
23.08.2017 18:30,13.0646,15.5168,19.7343
23.08.2017 18:40,12.4029,20.1582,28.7523
23.08.2017 18:50,17.0768,13.7873,15.9305
23.08.2017 19:00,19.6217,11.8378,14.8728
23.08.2017 19:10,28.1496,19.5653,23.0456
23.08.2017 19:20,20.1105,24.6471,24.9443
23.08.2017 19:30,20.1554,18.2074,23.5975
23.08.2017 19:40,26.9682,25.4792,33.1686
23.08.2017 19:50,21.7516,21.0862,22.1218
23.08.2017 20:00,9.01628,8.33924,16.0765
23.08.2017 20:10,12.9964,10.3653,15.9125
23.08.2017 20:20,10.1877,10.8652,11.6127
23.08.2017 20:30,13.3598,4.20954,19.6662
23.08.2017 20:40,12.2525,10.5416,18.9112
23.08.2017 20:50,4.22443,10.522,17.613
23.08.2017 21:00,3.62967,4.51761,17.6826
23.08.2017 21:10,12.9663,11.2376,18.1581
23.08.2017 21:20,13.2863,10.4912,12.3663
23.08.2017 21:30,7.70828,5.21591,16.2086
23.08.2017 21:40,13.5111,10.4721,14.3933
23.08.2017 21:50,13.1424,4.26008,14.8135
23.08.2017 22:00,11.6458,10.7159,20.5444
23.08.2017 22:10,4.10091,10.2229,16.8889
23.08.2017 22:20,11.73,11.4818,14.6601
24.08.2017 03:50,10.685,9.22063,11.6963
24.08.2017 04:00,10.0481,9.20331,8.84534
24.08.2017 04:10,7.25657,4.94076,10.5104
24.08.2017 04:20,6.58755,9.2753,7.41308
24.08.2017 04:30,4.7367,8.9835,11.6363
24.08.2017 04:40,10.1637,2.90105,12.2415
24.08.2017 04:50,7.08569,9.39457,8.05561
24.08.2017 05:00,10.7884,9.51044,7.22833
24.08.2017 05:10,8.17076,4.59686,7.28492
24.08.2017 05:20,10.6131,9.49479,6.76274
24.08.2017 05:30,4.24591,5.16642,12.2383
24.08.2017 05:40,7.07382,10.0801,11.0259
24.08.2017 05:50,12.5534,11.0584,9.19396
24.08.2017 06:00,8.13083,5.75367,15.6243
24.08.2017 06:10,8.51843,9.7682,8.89943
24.08.2017 06:20,11.913,9.90004,11.7336
24.08.2017 06:30,12.9547,11.4199,20.0685
24.08.2017 06:40,8.69299,10.1087,9.63343
24.08.2017 06:50,11.022,10.7285,12.6377
